# Disease orthology table created using a modified version of ConnectOR (https://github.com/cobRNA/ConnectOR-optimized/)
# by Sasti Gopal Das
H_gene_symbol	H_gene_id	H_gene_type	M_gene_id	M_gene_type	orthology_type	gencode_versions
CYP4F35P	ENSG00000290461.2	lncRNA	ENSMUSG00000127554.1	lncRNA	many-to-many	GENCODE.v47vsM36
SFTA3	ENSG00000229415.11	lncRNA	ENSMUSG00000112343.4	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000275210	ENSG00000275210.1	lncRNA	ENSMUSG00000123769.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01817	ENSG00000231420.2	lncRNA	ENSMUSG00000144116.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02230	ENSG00000251543.2	lncRNA	ENSMUSG00000100416.2	lncRNA	one-to-one	GENCODE.v47vsM36
TAB3-AS2	ENSG00000235512.1	lncRNA	ENSMUSG00000143944.1	lncRNA	one-to-one	GENCODE.v47vsM36
TBC1D3P1-DHX40P1	ENSG00000267104.3	lncRNA	ENSMUSG00000132177.1	lncRNA	many-to-many	GENCODE.v47vsM36
PSORS1C3	ENSG00000204528.4	lncRNA	ENSMUSG00000079505.4	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02575	ENSG00000228709.3	lncRNA	ENSMUSG00000128889.1	lncRNA	one-to-many	GENCODE.v47vsM36
ZNF295-AS1	ENSG00000237232.10	lncRNA	ENSMUSG00000121188.2	lncRNA	many-to-many	GENCODE.v47vsM36
CYP4F35P	ENSG00000290461.2	lncRNA	ENSMUSG00000084951.3	lncRNA	many-to-many	GENCODE.v47vsM36
IFNG-AS1	ENSG00000255733.7	lncRNA	ENSMUSG00000142242.1	lncRNA	many-to-many	GENCODE.v47vsM36
ANKRD20A5P	ENSG00000293697.2	lncRNA	ENSMUSG00000122368.1	lncRNA	many-to-many	GENCODE.v47vsM36
FLJ40194	ENSG00000177369.12	lncRNA	ENSMUSG00000129991.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00589	ENSG00000251191.9	lncRNA	ENSMUSG00000130822.1	lncRNA	one-to-many	GENCODE.v47vsM36
FGF14-IT1	ENSG00000243319.7	lncRNA	ENSMUSG00000125512.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01322	ENSG00000244128.10	lncRNA	ENSMUSG00000102820.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01672	ENSG00000228750.8	lncRNA	ENSMUSG00000141840.1	lncRNA	one-to-many	GENCODE.v47vsM36
FAM95B1	ENSG00000290718.2	lncRNA	ENSMUSG00000121903.1	lncRNA	many-to-many	GENCODE.v47vsM36
SNHG10	ENSG00000247092.10	lncRNA	ENSMUSG00000113722.4	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01603	ENSG00000253479.7	lncRNA	ENSMUSG00000101314.3	lncRNA	one-to-one	GENCODE.v47vsM36
FAM95B1	ENSG00000290718.2	lncRNA	ENSMUSG00000135651.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02543	ENSG00000232947.1	lncRNA	ENSMUSG00000113772.3	lncRNA	one-to-one	GENCODE.v47vsM36
LINC00623	ENSG00000226067.8	lncRNA	ENSMUSG00000139539.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02513	ENSG00000248227.2	lncRNA	ENSMUSG00000129223.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00402	ENSG00000235532.3	lncRNA	ENSMUSG00000115821.3	lncRNA	one-to-many	GENCODE.v47vsM36
CECR3	ENSG00000241832.2	lncRNA	ENSMUSG00000107580.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01347	ENSG00000291217.2	lncRNA	ENSMUSG00000121456.2	lncRNA	many-to-many	GENCODE.v47vsM36
ANKRD20A5P	ENSG00000293697.2	lncRNA	ENSMUSG00000129944.1	lncRNA	many-to-many	GENCODE.v47vsM36
IFNG-AS1	ENSG00000255733.7	lncRNA	ENSMUSG00000112230.5	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01837	ENSG00000267489.6	lncRNA	ENSMUSG00000121098.2	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000284116	ENSG00000284116.2	lncRNA	ENSMUSG00000126829.1	lncRNA	many-to-many	GENCODE.v47vsM36
HERC2P3	ENSG00000290376.2	lncRNA	ENSMUSG00000140541.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000278957	ENSG00000278957.1	lncRNA	ENSMUSG00000093460.12	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000258535	ENSG00000258535.1	lncRNA	ENSMUSG00000139308.1	lncRNA	one-to-one	GENCODE.v47vsM36
FAM95B1	ENSG00000290718.2	lncRNA	ENSMUSG00000121336.2	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000273244	ENSG00000273244.1	lncRNA	ENSMUSG00000110554.4	lncRNA	many-to-many	GENCODE.v47vsM36
TEX41	ENSG00000226674.12	lncRNA	ENSMUSG00000129378.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01588	ENSG00000214900.14	lncRNA	ENSMUSG00000113035.4	lncRNA	one-to-many	GENCODE.v47vsM36
ROCR	ENSG00000228639.9	lncRNA	ENSMUSG00000135840.1	lncRNA	many-to-many	GENCODE.v47vsM36
RAB11B-AS1	ENSG00000269386.7	lncRNA	ENSMUSG00000090952.5	lncRNA	one-to-one	GENCODE.v47vsM36
INHBA-AS1	ENSG00000224116.7	lncRNA	ENSMUSG00000113960.3	lncRNA	many-to-many	GENCODE.v47vsM36
SNHG17	ENSG00000196756.16	lncRNA	ENSMUSG00000110042.2	lncRNA	many-to-many	GENCODE.v47vsM36
FAM83C-AS1	ENSG00000235214.2	lncRNA	ENSMUSG00000121818.2	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000268575	ENSG00000268575.1	lncRNA	ENSMUSG00000110505.2	lncRNA	many-to-many	GENCODE.v47vsM36
SNHG29	ENSG00000175061.21	lncRNA	ENSMUSG00000086841.4	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000243008	ENSG00000243008.4	lncRNA	ENSMUSG00000121903.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02397	ENSG00000205056.9	lncRNA	ENSMUSG00000126522.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC00853	ENSG00000224805.3	lncRNA	ENSMUSG00000143687.1	lncRNA	one-to-one	GENCODE.v47vsM36
MIR497HG	ENSG00000267532.7	lncRNA	ENSMUSG00000135539.1	lncRNA	many-to-many	GENCODE.v47vsM36
MIR100HG	ENSG00000255248.11	lncRNA	ENSMUSG00000121717.1	lncRNA	many-to-many	GENCODE.v47vsM36
DIO2-AS1	ENSG00000258766.2	lncRNA	ENSMUSG00000123124.1	lncRNA	one-to-many	GENCODE.v47vsM36
HOXA10-AS	ENSG00000253187.3	lncRNA	ENSMUSG00000086427.10	lncRNA	many-to-many	GENCODE.v47vsM36
DTX2P1-UPK3BP1-PMS2P11	ENSG00000265479.8	lncRNA	ENSMUSG00000130969.1	lncRNA	many-to-many	GENCODE.v47vsM36
RRN3P2	ENSG00000103472.11	lncRNA	ENSMUSG00000121188.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01550	ENSG00000246223.11	lncRNA	ENSMUSG00000086319.3	lncRNA	one-to-one	GENCODE.v47vsM36
TRIM52-AS1	ENSG00000248275.5	lncRNA	ENSMUSG00000130761.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01709	ENSG00000226715.5	lncRNA	ENSMUSG00000100281.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01347	ENSG00000291217.2	lncRNA	ENSMUSG00000136814.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02177	ENSG00000261617.3	lncRNA	ENSMUSG00000116469.3	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000274270	ENSG00000274270.2	lncRNA	ENSMUSG00000128712.1	lncRNA	many-to-many	GENCODE.v47vsM36
LMLN-AS1	ENSG00000232832.2	lncRNA	ENSMUSG00000120962.1	lncRNA	one-to-many	GENCODE.v47vsM36
HNRNPKP3	ENSG00000293312.2	lncRNA	ENSMUSG00000139583.1	lncRNA	many-to-many	GENCODE.v47vsM36
MIR99AHG	ENSG00000215386.16	lncRNA	ENSMUSG00000131982.1	lncRNA	one-to-many	GENCODE.v47vsM36
SLC12A9-AS1	ENSG00000236305.4	lncRNA	ENSMUSG00000132055.1	lncRNA	one-to-many	GENCODE.v47vsM36
FRG1-DT	ENSG00000245685.10	lncRNA	ENSMUSG00000128664.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000279491	ENSG00000279491.2	lncRNA	ENSMUSG00000118008.3	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01786	ENSG00000230415.2	lncRNA	ENSMUSG00000122872.1	lncRNA	one-to-many	GENCODE.v47vsM36
NEBL-AS1	ENSG00000231920.2	lncRNA	ENSMUSG00000143865.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC00677	ENSG00000259717.2	lncRNA	ENSMUSG00000129524.1	lncRNA	one-to-one	GENCODE.v47vsM36
MIR497HG	ENSG00000267532.7	lncRNA	ENSMUSG00000134819.1	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000244550	ENSG00000244550.2	lncRNA	ENSMUSG00000097852.8	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000265408	ENSG00000265408.1	lncRNA	ENSMUSG00000141528.1	lncRNA	many-to-many	GENCODE.v47vsM36
ANKRD62P1-PARP4P3	ENSG00000189295.13	lncRNA	ENSMUSG00000110554.4	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01606	ENSG00000253301.7	lncRNA	ENSMUSG00000074404.7	lncRNA	many-to-many	GENCODE.v47vsM36
TIPARP-AS1	ENSG00000243926.4	lncRNA	ENSMUSG00000143217.1	lncRNA	many-to-many	GENCODE.v47vsM36
TSPOAP1-AS1	ENSG00000265148.8	lncRNA	ENSMUSG00000126475.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01837	ENSG00000267489.6	lncRNA	ENSMUSG00000130651.1	lncRNA	many-to-many	GENCODE.v47vsM36
HOXB-AS3	ENSG00000233101.11	lncRNA	ENSMUSG00000075589.4	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02048	ENSG00000228271.3	lncRNA	ENSMUSG00000101888.3	lncRNA	one-to-one	GENCODE.v47vsM36
FAM66A	ENSG00000227888.5	lncRNA	ENSMUSG00000087168.3	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000250286	ENSG00000250286.2	lncRNA	ENSMUSG00000134255.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC02502	ENSG00000250392.3	lncRNA	ENSMUSG00000105662.6	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01315	ENSG00000229891.5	lncRNA	ENSMUSG00000100552.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01133	ENSG00000224259.10	lncRNA	ENSMUSG00000102278.2	lncRNA	many-to-many	GENCODE.v47vsM36
POLR2J4	ENSG00000290758.3	lncRNA	ENSMUSG00000130969.1	lncRNA	many-to-many	GENCODE.v47vsM36
ANKRD36BP2	ENSG00000291127.2	lncRNA	ENSMUSG00000084951.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00938	ENSG00000273015.3	lncRNA	ENSMUSG00000131962.1	lncRNA	many-to-many	GENCODE.v47vsM36
KDM7A-DT	ENSG00000260231.3	lncRNA	ENSMUSG00000115026.2	lncRNA	one-to-one	GENCODE.v47vsM36
HOXB-AS1	ENSG00000230148.9	lncRNA	ENSMUSG00000084844.6	lncRNA	many-to-many	GENCODE.v47vsM36
LRP1-AS	ENSG00000259125.2	lncRNA	ENSMUSG00000133449.1	lncRNA	one-to-one	GENCODE.v47vsM36
NRAV	ENSG00000248008.5	lncRNA	ENSMUSG00000086368.5	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000273328	ENSG00000273328.5	lncRNA	ENSMUSG00000043773.7	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01739	ENSG00000229537.8	lncRNA	ENSMUSG00000103097.2	lncRNA	one-to-one	GENCODE.v47vsM36
HHATL-AS1	ENSG00000230970.4	lncRNA	ENSMUSG00000128779.1	lncRNA	one-to-one	GENCODE.v47vsM36
ENSG00000231183	ENSG00000231183.5	lncRNA	ENSMUSG00000124479.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01315	ENSG00000229891.5	lncRNA	ENSMUSG00000121615.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01666	ENSG00000279579.4	lncRNA	ENSMUSG00000135651.1	lncRNA	many-to-many	GENCODE.v47vsM36
ZNF295-AS1	ENSG00000237232.10	lncRNA	ENSMUSG00000112766.3	lncRNA	many-to-many	GENCODE.v47vsM36
PKN2-AS1	ENSG00000237505.9	lncRNA	ENSMUSG00000106109.2	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000274270	ENSG00000274270.2	lncRNA	ENSMUSG00000120127.2	lncRNA	one-to-many	GENCODE.v47vsM36
SMCR2	ENSG00000223979.2	lncRNA	ENSMUSG00000144082.1	lncRNA	one-to-one	GENCODE.v47vsM36
POLR1HASP	ENSG00000293508.2	lncRNA	ENSMUSG00000141803.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02101	ENSG00000248132.4	lncRNA	ENSMUSG00000109853.3	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02211	ENSG00000245662.5	lncRNA	ENSMUSG00000128742.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02211	ENSG00000245662.5	lncRNA	ENSMUSG00000099869.8	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00393	ENSG00000224853.4	lncRNA	ENSMUSG00000103188.2	lncRNA	one-to-one	GENCODE.v47vsM36
LMLN-AS1	ENSG00000232832.2	lncRNA	ENSMUSG00000127554.1	lncRNA	many-to-many	GENCODE.v47vsM36
HLA-F-AS1	ENSG00000214922.10	lncRNA	ENSMUSG00000132240.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02211	ENSG00000245662.5	lncRNA	ENSMUSG00000139502.1	lncRNA	many-to-many	GENCODE.v47vsM36
PRDM16-DT	ENSG00000177133.15	lncRNA	ENSMUSG00000120023.2	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000253917	ENSG00000253917.5	lncRNA	ENSMUSG00000125056.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000241860	ENSG00000241860.8	lncRNA	ENSMUSG00000121456.2	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000262880	ENSG00000262880.1	lncRNA	ENSMUSG00000121226.1	lncRNA	many-to-many	GENCODE.v47vsM36
TGFB2-AS1	ENSG00000232480.4	lncRNA	ENSMUSG00000100393.2	lncRNA	one-to-one	GENCODE.v47vsM36
LINC02240	ENSG00000260192.4	lncRNA	ENSMUSG00000104521.2	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01606	ENSG00000253301.7	lncRNA	ENSMUSG00000120962.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02292	ENSG00000258630.4	lncRNA	ENSMUSG00000021101.4	lncRNA	one-to-one	GENCODE.v47vsM36
ENSG00000242588	ENSG00000242588.8	lncRNA	ENSMUSG00000130761.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000278576	ENSG00000278576.1	lncRNA	ENSMUSG00000134031.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01619	ENSG00000257242.10	lncRNA	ENSMUSG00000121800.2	lncRNA	many-to-many	GENCODE.v47vsM36
ATP2B1-AS1	ENSG00000271614.2	lncRNA	ENSMUSG00000123628.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01233	ENSG00000269364.2	lncRNA	ENSMUSG00000120037.2	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000265179	ENSG00000265179.10	lncRNA	ENSMUSG00000139347.1	lncRNA	one-to-one	GENCODE.v47vsM36
DLEU1	ENSG00000176124.16	lncRNA	ENSMUSG00000128712.1	lncRNA	many-to-many	GENCODE.v47vsM36
CARMN	ENSG00000249669.13	lncRNA	ENSMUSG00000120623.2	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000280155	ENSG00000280155.1	lncRNA	ENSMUSG00000086148.3	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02288	ENSG00000246548.4	lncRNA	ENSMUSG00000120428.2	lncRNA	one-to-many	GENCODE.v47vsM36
IGFBP7-AS1	ENSG00000245067.9	lncRNA	ENSMUSG00000106985.3	lncRNA	one-to-one	GENCODE.v47vsM36
LINC00608	ENSG00000236445.6	lncRNA	ENSMUSG00000089964.2	lncRNA	one-to-one	GENCODE.v47vsM36
LINC02092	ENSG00000234721.4	lncRNA	ENSMUSG00000129624.1	lncRNA	one-to-one	GENCODE.v47vsM36
LNC-LBCS	ENSG00000228412.10	lncRNA	ENSMUSG00000047324.7	lncRNA	one-to-many	GENCODE.v47vsM36
ARHGEF26-AS1	ENSG00000243069.9	lncRNA	ENSMUSG00000130694.1	lncRNA	one-to-many	GENCODE.v47vsM36
HCG11	ENSG00000228223.4	lncRNA	ENSMUSG00000102869.5	lncRNA	many-to-many	GENCODE.v47vsM36
MIR100HG	ENSG00000255248.11	lncRNA	ENSMUSG00000121670.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000250135	ENSG00000250135.1	lncRNA	ENSMUSG00000121326.2	lncRNA	many-to-many	GENCODE.v47vsM36
LMLN-AS1	ENSG00000232832.2	lncRNA	ENSMUSG00000121402.2	lncRNA	many-to-many	GENCODE.v47vsM36
HLA-F-AS1	ENSG00000214922.10	lncRNA	ENSMUSG00000073407.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01579	ENSG00000258754.8	lncRNA	ENSMUSG00000103673.2	lncRNA	one-to-one	GENCODE.v47vsM36
ENSG00000260464	ENSG00000260464.1	lncRNA	ENSMUSG00000043773.7	lncRNA	many-to-many	GENCODE.v47vsM36
HCG18	ENSG00000231074.12	lncRNA	ENSMUSG00000130470.1	lncRNA	many-to-many	GENCODE.v47vsM36
AQP4-AS1	ENSG00000260372.8	lncRNA	ENSMUSG00000117541.3	lncRNA	many-to-many	GENCODE.v47vsM36
APTR	ENSG00000214293.12	lncRNA	ENSMUSG00000101013.2	lncRNA	one-to-one	GENCODE.v47vsM36
PLEKHA8P1	ENSG00000293316.2	lncRNA	ENSMUSG00000097643.3	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000260253	ENSG00000260253.2	lncRNA	ENSMUSG00000120243.2	lncRNA	one-to-one	GENCODE.v47vsM36
TIPARP-AS1	ENSG00000243926.4	lncRNA	ENSMUSG00000138619.1	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000214719	ENSG00000214719.14	lncRNA	ENSMUSG00000132242.1	lncRNA	many-to-many	GENCODE.v47vsM36
DM1-AS	ENSG00000267395.6	lncRNA	ENSMUSG00000124453.1	lncRNA	one-to-many	GENCODE.v47vsM36
MEG8	ENSG00000225746.15	lncRNA	ENSMUSG00000102657.2	lncRNA	many-to-many	GENCODE.v47vsM36
MIR4422HG	ENSG00000231090.2	lncRNA	ENSMUSG00000104192.2	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02575	ENSG00000228709.3	lncRNA	ENSMUSG00000129044.1	lncRNA	one-to-many	GENCODE.v47vsM36
CAST	ENSG00000153113.25	lncRNA	ENSMUSG00000114125.3	lncRNA	one-to-many	GENCODE.v47vsM36
TOB1-AS1	ENSG00000229980.6	lncRNA	ENSMUSG00000131089.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02449	ENSG00000215241.5	lncRNA	ENSMUSG00000124377.1	lncRNA	many-to-many	GENCODE.v47vsM36
PRR7-AS1	ENSG00000246334.4	lncRNA	ENSMUSG00000131306.1	lncRNA	one-to-one	GENCODE.v47vsM36
ENSG00000225649	ENSG00000225649.8	lncRNA	ENSMUSG00000139717.1	lncRNA	many-to-many	GENCODE.v47vsM36
CDKN2B-AS1	ENSG00000240498.10	lncRNA	ENSMUSG00000107528.3	lncRNA	many-to-many	GENCODE.v47vsM36
NR2F2-AS1	ENSG00000247809.12	lncRNA	ENSMUSG00000100005.10	lncRNA	one-to-many	GENCODE.v47vsM36
SLC25A30-AS1	ENSG00000251015.2	lncRNA	ENSMUSG00000139627.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01837	ENSG00000267489.6	lncRNA	ENSMUSG00000126979.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01208	ENSG00000223715.4	lncRNA	ENSMUSG00000103607.2	lncRNA	one-to-many	GENCODE.v47vsM36
RHOXF1-AS1	ENSG00000258545.8	lncRNA	ENSMUSG00000140045.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01588	ENSG00000214900.14	lncRNA	ENSMUSG00000139098.1	lncRNA	many-to-many	GENCODE.v47vsM36
MIAT	ENSG00000225783.10	lncRNA	ENSMUSG00000131045.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000279086	ENSG00000279086.1	lncRNA	ENSMUSG00000054556.9	lncRNA	many-to-many	GENCODE.v47vsM36
SOCS3-DT	ENSG00000266970.4	lncRNA	ENSMUSG00000120851.2	lncRNA	many-to-many	GENCODE.v47vsM36
KCTD21-AS1	ENSG00000246174.11	lncRNA	ENSMUSG00000110447.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02385	ENSG00000257193.2	lncRNA	ENSMUSG00000112286.4	lncRNA	one-to-one	GENCODE.v47vsM36
LIPE-AS1	ENSG00000213904.12	lncRNA	ENSMUSG00000092131.3	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02362	ENSG00000249096.8	lncRNA	ENSMUSG00000134120.1	lncRNA	one-to-many	GENCODE.v47vsM36
LINC00881	ENSG00000241135.9	lncRNA	ENSMUSG00000140267.1	lncRNA	one-to-many	GENCODE.v47vsM36
PTPRG-AS1	ENSG00000241472.9	lncRNA	ENSMUSG00000138694.1	lncRNA	one-to-one	GENCODE.v47vsM36
RAET1K	ENSG00000290917.2	lncRNA	ENSMUSG00000129275.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01248	ENSG00000224128.2	lncRNA	ENSMUSG00000120751.2	lncRNA	one-to-one	GENCODE.v47vsM36
ENSG00000259700	ENSG00000259700.4	lncRNA	ENSMUSG00000135402.1	lncRNA	one-to-one	GENCODE.v47vsM36
MIR34AHG	ENSG00000228526.9	lncRNA	ENSMUSG00000142419.1	lncRNA	one-to-many	GENCODE.v47vsM36
POLR1HASP	ENSG00000293508.2	lncRNA	ENSMUSG00000125175.1	lncRNA	many-to-many	GENCODE.v47vsM36
PANTR1	ENSG00000233639.10	lncRNA	ENSMUSG00000060424.17	lncRNA	many-to-many	GENCODE.v47vsM36
DLEU1	ENSG00000176124.16	lncRNA	ENSMUSG00000120127.2	lncRNA	many-to-many	GENCODE.v47vsM36
EP300-AS1	ENSG00000231993.3	lncRNA	ENSMUSG00000130830.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000259923	ENSG00000259923.2	lncRNA	ENSMUSG00000141783.1	lncRNA	one-to-many	GENCODE.v47vsM36
ENSG00000269082	ENSG00000269082.1	lncRNA	ENSMUSG00000140001.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02228	ENSG00000251273.5	lncRNA	ENSMUSG00000138375.1	lncRNA	many-to-many	GENCODE.v47vsM36
LMLN-AS1	ENSG00000232832.2	lncRNA	ENSMUSG00000137336.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC02157	ENSG00000259763.2	lncRNA	ENSMUSG00000108869.2	lncRNA	one-to-one	GENCODE.v47vsM36
LINC00588	ENSG00000215117.7	lncRNA	ENSMUSG00000138030.1	lncRNA	many-to-many	GENCODE.v47vsM36
SNHG26	ENSG00000228649.12	lncRNA	ENSMUSG00000105987.7	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01445	ENSG00000231427.7	lncRNA	ENSMUSG00000104323.2	lncRNA	one-to-many	GENCODE.v47vsM36
SLC16A1-AS1	ENSG00000226419.10	lncRNA	ENSMUSG00000137391.1	lncRNA	one-to-one	GENCODE.v47vsM36
ID2-AS1	ENSG00000235092.8	lncRNA	ENSMUSG00000113669.4	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000243008	ENSG00000243008.4	lncRNA	ENSMUSG00000075395.13	lncRNA	many-to-many	GENCODE.v47vsM36
SNHG14	ENSG00000224078.16	lncRNA	ENSMUSG00000100826.8	lncRNA	many-to-many	GENCODE.v47vsM36
FAM95B1	ENSG00000290718.2	lncRNA	ENSMUSG00000110554.4	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01837	ENSG00000267489.6	lncRNA	ENSMUSG00000130357.1	lncRNA	many-to-many	GENCODE.v47vsM36
PCAT6	ENSG00000228288.10	lncRNA	ENSMUSG00000120829.2	lncRNA	one-to-many	GENCODE.v47vsM36
MIAT	ENSG00000225783.10	lncRNA	ENSMUSG00000139603.1	lncRNA	many-to-many	GENCODE.v47vsM36
SVIL-AS1	ENSG00000291093.2	lncRNA	ENSMUSG00000097888.4	lncRNA	many-to-many	GENCODE.v47vsM36
LINC01518	ENSG00000233515.3	lncRNA	ENSMUSG00000136814.1	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000261215	ENSG00000261215.1	lncRNA	ENSMUSG00000144217.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00261	ENSG00000259974.6	lncRNA	ENSMUSG00000086141.10	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02026	ENSG00000214146.4	lncRNA	ENSMUSG00000075286.6	lncRNA	many-to-many	GENCODE.v47vsM36
ENSG00000225649	ENSG00000225649.8	lncRNA	ENSMUSG00000131626.1	lncRNA	many-to-many	GENCODE.v47vsM36
HAR1B	ENSG00000231133.9	lncRNA	ENSMUSG00000086166.3	lncRNA	one-to-many	GENCODE.v47vsM36
LINC02418	ENSG00000214039.11	lncRNA	ENSMUSG00000104980.3	lncRNA	one-to-many	GENCODE.v47vsM36
HLA-F-AS1	ENSG00000214922.10	lncRNA	ENSMUSG00000129282.1	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00570	ENSG00000224177.9	lncRNA	ENSMUSG00000114018.4	lncRNA	many-to-many	GENCODE.v47vsM36
VPS33B-DT	ENSG00000214432.10	lncRNA	ENSMUSG00000140929.1	lncRNA	many-to-many	GENCODE.v47vsM36
CDK6-AS1	ENSG00000237819.8	lncRNA	ENSMUSG00000133545.1	lncRNA	many-to-many	GENCODE.v47vsM36
FAM238C	ENSG00000290706.2	lncRNA	ENSMUSG00000101356.4	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00632	ENSG00000203930.15	lncRNA	ENSMUSG00000071753.16	lncRNA	one-to-many	GENCODE.v47vsM36
LINC01870	ENSG00000223826.2	lncRNA	ENSMUSG00000141754.1	lncRNA	one-to-one	GENCODE.v47vsM36
LINC01030	ENSG00000253799.2	lncRNA	ENSMUSG00000142401.1	lncRNA	one-to-one	GENCODE.v47vsM36
THAP9-AS1	ENSG00000251022.6	lncRNA	ENSMUSG00000097772.10	lncRNA	many-to-many	GENCODE.v47vsM36
POLR1HASP	ENSG00000293508.2	lncRNA	ENSMUSG00000132240.1	lncRNA	many-to-many	GENCODE.v47vsM36
FTX	ENSG00000230590.13	lncRNA	ENSMUSG00000086370.12	lncRNA	many-to-many	GENCODE.v47vsM36
LINC00469	ENSG00000177338.15	lncRNA	ENSMUSG00000086135.3	lncRNA	one-to-one	GENCODE.v47vsM36
LINC00642	ENSG00000233208.7	lncRNA	ENSMUSG00000113679.3	lncRNA	one-to-one	GENCODE.v47vsM36
HLA-F-AS1	ENSG00000214922.10	lncRNA	ENSMUSG00000125175.1	lncRNA	many-to-many	GENCODE.v47vsM36
