# Orthology table created using a modified version of ConnectOR (https://github.com/cobRNA/ConnectOR-optimized/)
# by Sasti Gopal Das
H_gene_id	H_gene_type	M_gene_id	M_gene_type	gencode_versions
ENSG00000240990.9	lncRNA	ENSMUSG00000098717.1	ncRNA	many-to-many
ENSG00000236653.2	lncRNA	ENSMUSG00000102491.1	lncRNA	one-to-one
ENSG00000261385.1	lncRNA	ENSMUSG00000030801.10	pc	many-to-many
ENSG00000284084.1	lncRNA	ENSMUSG00000079554.2	pc	many-to-many
ENSG00000251126.2	lncRNA	ENSMUSG00000103534.1	other	many-to-many
ENSG00000243926.1	lncRNA	ENSMUSG00000091695.1	pc	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000082919.1	other	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000094852.3	other	many-to-many
ENSG00000259244.1	lncRNA	ENSMUSG00000002546.16	pc	many-to-many
ENSG00000280268.1	lncRNA	ENSMUSG00000080781.3	other	many-to-many
ENSG00000273000.5	lncRNA	ENSMUSG00000017631.18	pc	one-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000083564.1	other	many-to-many
ENSG00000232973.11	lncRNA	ENSMUSG00000115269.1	other	many-to-many
ENSG00000284726.1	lncRNA	ENSMUSG00000098155.1	lncRNA	one-to-one
ENSG00000272763.1	lncRNA	ENSMUSG00000078706.4	lncRNA	one-to-many
ENSG00000253917.4	lncRNA	ENSMUSG00000022544.13	pc	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000098011.1	other	many-to-many
ENSG00000223403.3	lncRNA	ENSMUSG00000065570.1	ncRNA	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000098035.1	other	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000083564.1	other	many-to-many
ENSG00000261840.2	lncRNA	ENSMUSG00000101225.1	lncRNA	one-to-one
ENSG00000268362.5	lncRNA	ENSMUSG00000101303.1	pc	many-to-many
ENSG00000271816.1	lncRNA	ENSMUSG00000037780.3	pc	many-to-many
ENSG00000197182.14	lncRNA	ENSMUSG00000065564.1	ncRNA	one-to-many
ENSG00000248533.1	lncRNA	ENSMUSG00000103142.1	lncRNA	one-to-one
ENSG00000223482.7	lncRNA	ENSMUSG00000041915.8	pc	one-to-many
ENSG00000224933.2	lncRNA	ENSMUSG00000066116.3	other	one-to-half
ENSG00000272755.1	lncRNA	ENSMUSG00000112953.1	other	many-to-many
ENSG00000219665.8	lncRNA	ENSMUSG00000074527.11	pc	many-to-many
ENSG00000232973.11	lncRNA	ENSMUSG00000106208.1	other	many-to-many
ENSG00000255647.3	lncRNA	ENSMUSG00000097793.1	lncRNA	one-to-one
ENSG00000265479.6	lncRNA	ENSMUSG00000064280.13	pc	many-to-many
ENSG00000240240.8	lncRNA	ENSMUSG00000090808.2	pc	many-to-many
ENSG00000261449.1	lncRNA	ENSMUSG00000054822.5	lncRNA	one-to-many
ENSG00000273244.1	lncRNA	ENSMUSG00000110591.1	pc	many-to-many
ENSG00000248275.1	lncRNA	ENSMUSG00000024542.9	pc	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000098143.1	other	many-to-many
ENSG00000279998.1	lncRNA	ENSMUSG00000047696.16	pc	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000098119.1	other	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000098106.1	other	many-to-many
ENSG00000219665.8	lncRNA	ENSMUSG00000095199.7	pc	many-to-many
ENSG00000226266.6	lncRNA	ENSMUSG00000081117.1	other	many-to-many
ENSG00000226012.1	lncRNA	ENSMUSG00000010080.15	pc	many-to-many
ENSG00000272934.1	lncRNA	ENSMUSG00000007827.10	pc	many-to-many
ENSG00000254641.1	lncRNA	ENSMUSG00000071151.3	other	many-to-many
ENSG00000258964.1	lncRNA	ENSMUSG00000021113.5	pc	one-to-many
ENSG00000270704.3	lncRNA	ENSMUSG00000111909.1	other	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000098119.1	other	many-to-many
ENSG00000275210.1	lncRNA	ENSMUSG00000043308.2	pc	many-to-many
ENSG00000284116.1	lncRNA	ENSMUSG00000030641.10	pc	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000115408.1	other	many-to-many
ENSG00000278944.1	lncRNA	ENSMUSG00000097886.2	pc	one-to-many
ENSG00000205396.11	lncRNA	ENSMUSG00000024055.14	pc	many-to-many
ENSG00000219665.8	lncRNA	ENSMUSG00000084858.1	other	many-to-many
ENSG00000235908.1	lncRNA	ENSMUSG00000084104.1	other	one-to-many
ENSG00000234758.1	lncRNA	ENSMUSG00000085888.7	lncRNA	one-to-one
ENSG00000270704.3	lncRNA	ENSMUSG00000094997.1	ncRNA	many-to-many
ENSG00000248243.1	lncRNA	ENSMUSG00000022544.13	pc	many-to-many
ENSG00000248540.2	lncRNA	ENSMUSG00000115789.1	other	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000098180.1	other	many-to-many
ENSG00000284534.1	lncRNA	ENSMUSG00000048280.18	pc	many-to-many
ENSG00000284707.1	lncRNA	ENSMUSG00000029617.10	pc	one-to-many
ENSG00000263917.1	lncRNA	ENSMUSG00000021759.14	pc	many-to-many
ENSG00000237021.2	lncRNA	ENSMUSG00000097274.2	lncRNA	many-to-many
ENSG00000197332.8	lncRNA	ENSMUSG00000069727.5	pc	many-to-many
ENSG00000250765.6	lncRNA	ENSMUSG00000005442.13	pc	one-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000089548.1	ncRNA	many-to-many
ENSG00000231110.1	lncRNA	ENSMUSG00000081349.1	other	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000098054.1	other	many-to-many
ENSG00000241772.2	lncRNA	ENSMUSG00000115663.1	other	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000082085.1	other	many-to-many
ENSG00000272755.1	lncRNA	ENSMUSG00000109541.1	other	many-to-many
ENSG00000249859.9	lncRNA	ENSMUSG00000097039.8	lncRNA	one-to-many
ENSG00000258450.1	lncRNA	ENSMUSG00000111425.1	other	one-to-many
ENSG00000274628.4	lncRNA	ENSMUSG00000030303.15	pc	many-to-many
ENSG00000243389.1	lncRNA	ENSMUSG00000037938.4	pc	one-to-many
ENSG00000248540.2	lncRNA	ENSMUSG00000112474.1	other	many-to-many
ENSG00000279557.1	lncRNA	ENSMUSG00000019836.5	other	many-to-many
ENSG00000272755.1	lncRNA	ENSMUSG00000113118.1	other	many-to-many
ENSG00000234918.1	lncRNA	ENSMUSG00000103542.1	other	many-to-many
ENSG00000278600.1	lncRNA	ENSMUSG00000066442.17	pc	many-to-many
ENSG00000231110.1	lncRNA	ENSMUSG00000108681.1	other	many-to-many
ENSG00000257599.2	lncRNA	ENSMUSG00000024276.7	pc	many-to-many
ENSG00000261439.1	lncRNA	ENSMUSG00000097520.2	lncRNA	one-to-many
ENSG00000272755.1	lncRNA	ENSMUSG00000068466.5	other	many-to-many
ENSG00000269043.1	lncRNA	ENSMUSG00000023892.7	pc	many-to-many
ENSG00000277147.4	lncRNA	ENSMUSG00000028943.18	pc	many-to-many
ENSG00000254377.5	lncRNA	ENSMUSG00000100252.6	lncRNA	many-to-many
ENSG00000255146.1	lncRNA	ENSMUSG00000070458.4	pc	many-to-many
ENSG00000177410.12	lncRNA	ENSMUSG00000098430.1	ncRNA	many-to-many
ENSG00000232956.8	lncRNA	ENSMUSG00000064570.1	ncRNA	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000077672.1	ncRNA	many-to-many
ENSG00000224559.2	lncRNA	ENSMUSG00000022865.13	pc	many-to-many
ENSG00000260329.1	lncRNA	ENSMUSG00000097786.3	lncRNA	many-to-many
ENSG00000266268.5	lncRNA	ENSMUSG00000108844.1	other	many-to-many
ENSG00000243926.1	lncRNA	ENSMUSG00000101736.1	other	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000078965.5	other	many-to-many
ENSG00000224905.6	lncRNA	ENSMUSG00000042063.11	pc	many-to-many
ENSG00000273345.5	lncRNA	ENSMUSG00000020349.4	pc	one-to-many
ENSG00000284697.1	lncRNA	ENSMUSG00000043832.13	pc	many-to-many
ENSG00000272762.5	lncRNA	ENSMUSG00000023495.13	pc	many-to-many
ENSG00000272264.1	lncRNA	ENSMUSG00000027506.15	pc	one-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000077609.1	ncRNA	many-to-many
ENSG00000233145.1	lncRNA	ENSMUSG00000085481.1	other	many-to-many
ENSG00000260528.4	lncRNA	ENSMUSG00000025484.9	pc	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000081974.3	other	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000078965.5	other	many-to-many
ENSG00000266268.5	lncRNA	ENSMUSG00000026567.16	pc	many-to-many
ENSG00000234571.1	lncRNA	ENSMUSG00000074403.2	pc	many-to-many
ENSG00000254929.6	lncRNA	ENSMUSG00000020741.17	pc	many-to-many
ENSG00000269043.1	lncRNA	ENSMUSG00000107026.1	other	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000097958.1	other	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000095926.1	ncRNA	many-to-many
ENSG00000272815.1	lncRNA	ENSMUSG00000020481.15	pc	many-to-many
ENSG00000267383.6	lncRNA	ENSMUSG00000107979.1	lncRNA	many-to-many
ENSG00000267383.6	lncRNA	ENSMUSG00000059142.15	pc	many-to-many
ENSG00000260345.1	lncRNA	ENSMUSG00000101841.1	other	many-to-many
ENSG00000284697.1	lncRNA	ENSMUSG00000030148.15	pc	many-to-many
ENSG00000270103.3	lncRNA	ENSMUSG00000077317.1	ncRNA	many-to-many
ENSG00000233358.2	lncRNA	ENSMUSG00000112115.1	other	many-to-many
ENSG00000267383.6	lncRNA	ENSMUSG00000032425.15	pc	many-to-many
ENSG00000267586.6	lncRNA	ENSMUSG00000022090.10	pc	one-to-many
ENSG00000267383.6	lncRNA	ENSMUSG00000083732.1	other	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000083460.1	other	many-to-many
ENSG00000224078.13	lncRNA	ENSMUSG00000000948.16	pc	many-to-many
ENSG00000215769.8	lncRNA	ENSMUSG00000034255.17	pc	many-to-many
ENSG00000278202.1	lncRNA	ENSMUSG00000030525.8	pc	many-to-many
ENSG00000246174.7	lncRNA	ENSMUSG00000106238.1	other	many-to-many
ENSG00000231934.1	lncRNA	ENSMUSG00000070871.10	pc	many-to-many
ENSG00000262691.1	lncRNA	ENSMUSG00000014786.8	pc	one-to-many
ENSG00000189295.13	lncRNA	ENSMUSG00000109344.1	pc	many-to-many
ENSG00000232710.1	lncRNA	ENSMUSG00000094559.1	pc	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000104700.1	ncRNA	many-to-many
ENSG00000259363.5	lncRNA	ENSMUSG00000002546.16	pc	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000089454.1	ncRNA	many-to-many
ENSG00000197332.8	lncRNA	ENSMUSG00000083817.1	other	many-to-many
ENSG00000266994.1	lncRNA	ENSMUSG00000030536.10	pc	many-to-many
ENSG00000219665.8	lncRNA	ENSMUSG00000086941.1	other	many-to-many
ENSG00000260669.2	lncRNA	ENSMUSG00000038467.15	pc	one-to-many
ENSG00000175061.17	lncRNA	ENSMUSG00000077457.1	ncRNA	one-to-many
ENSG00000267383.6	lncRNA	ENSMUSG00000082082.1	other	many-to-many
ENSG00000272755.1	lncRNA	ENSMUSG00000081798.1	other	many-to-many
ENSG00000278044.1	lncRNA	ENSMUSG00000017631.18	pc	many-to-many
ENSG00000250950.1	lncRNA	ENSMUSG00000001833.17	pc	many-to-many
ENSG00000157306.14	lncRNA	ENSMUSG00000100162.2	lncRNA	many-to-many
ENSG00000268823.2	lncRNA	ENSMUSG00000040813.16	pc	one-to-many
ENSG00000284634.1	lncRNA	ENSMUSG00000030157.5	pc	many-to-many
ENSG00000149656.8	lncRNA	ENSMUSG00000034219.15	pc	one-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000104848.1	ncRNA	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000077342.1	ncRNA	many-to-many
ENSG00000283406.1	lncRNA	ENSMUSG00000043811.5	pc	one-to-many
ENSG00000253279.5	lncRNA	ENSMUSG00000049154.11	pc	many-to-many
ENSG00000268066.5	lncRNA	ENSMUSG00000082675.1	other	many-to-many
ENSG00000260599.1	lncRNA	ENSMUSG00000047084.8	pc	many-to-many
ENSG00000269749.1	lncRNA	ENSMUSG00000094429.2	pc	many-to-many
ENSG00000230120.1	lncRNA	ENSMUSG00000043681.5	pc	many-to-many
ENSG00000269043.1	lncRNA	ENSMUSG00000035868.8	pc	many-to-many
ENSG00000284644.1	lncRNA	ENSMUSG00000108190.1	lncRNA	one-to-many
ENSG00000284116.1	lncRNA	ENSMUSG00000062758.6	other	many-to-many
ENSG00000248671.7	lncRNA	ENSMUSG00000095253.4	pc	many-to-many
ENSG00000239665.8	lncRNA	ENSMUSG00000108016.1	other	many-to-many
ENSG00000265750.1	lncRNA	ENSMUSG00000093761.1	other	many-to-many
ENSG00000267383.6	lncRNA	ENSMUSG00000098071.2	other	many-to-many
ENSG00000245685.6	lncRNA	ENSMUSG00000026786.14	pc	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000094527.1	ncRNA	many-to-many
ENSG00000267104.2	lncRNA	ENSMUSG00000047342.17	pc	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000088824.1	ncRNA	many-to-many
ENSG00000256973.1	lncRNA	ENSMUSG00000030279.15	pc	one-to-many
ENSG00000233145.1	lncRNA	ENSMUSG00000106402.1	other	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000089444.1	ncRNA	many-to-many
ENSG00000275210.1	lncRNA	ENSMUSG00000046130.7	pc	many-to-many
ENSG00000219665.8	lncRNA	ENSMUSG00000113626.1	other	many-to-many
ENSG00000243349.2	lncRNA	ENSMUSG00000007827.10	pc	many-to-many
ENSG00000259992.1	lncRNA	ENSMUSG00000031951.8	pc	many-to-many
ENSG00000215417.12	lncRNA	ENSMUSG00000089726.2	lncRNA	many-to-many
ENSG00000261069.3	lncRNA	ENSMUSG00000096110.1	ncRNA	many-to-many
ENSG00000240990.9	lncRNA	ENSMUSG00000098683.1	ncRNA	one-to-many
ENSG00000268654.1	lncRNA	ENSMUSG00000051527.11	pc	one-to-many
ENSG00000224078.13	lncRNA	ENSMUSG00000089375.1	ncRNA	many-to-many
ENSG00000260769.1	lncRNA	ENSMUSG00000097248.9	lncRNA	one-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000063885.5	other	many-to-many
ENSG00000283411.1	lncRNA	ENSMUSG00000036893.17	pc	many-to-many
ENSG00000269043.1	lncRNA	ENSMUSG00000110136.1	pc	many-to-many
ENSG00000230105.1	lncRNA	ENSMUSG00000041633.14	pc	one-to-one
ENSG00000246174.7	lncRNA	ENSMUSG00000045799.6	other	one-to-many
ENSG00000224032.6	lncRNA	ENSMUSG00000087590.2	lncRNA	one-to-one
ENSG00000266268.5	lncRNA	ENSMUSG00000084068.1	other	many-to-many
ENSG00000272755.1	lncRNA	ENSMUSG00000081497.1	other	many-to-many
ENSG00000276166.1	lncRNA	ENSMUSG00000031787.8	pc	one-to-many
ENSG00000284722.1	lncRNA	ENSMUSG00000073997.3	pc	many-to-many
ENSG00000259244.1	lncRNA	ENSMUSG00000075425.10	pc	many-to-many
ENSG00000196295.11	lncRNA	ENSMUSG00000066406.15	pc	many-to-many
ENSG00000223814.1	lncRNA	ENSMUSG00000070867.4	pc	many-to-many
ENSG00000266904.5	lncRNA	ENSMUSG00000042331.13	pc	many-to-many
ENSG00000284116.1	lncRNA	ENSMUSG00000081675.1	other	many-to-many
ENSG00000248671.7	lncRNA	ENSMUSG00000074837.2	pc	many-to-many
ENSG00000235461.1	lncRNA	ENSMUSG00000099204.2	ncRNA	many-to-many
ENSG00000269082.1	lncRNA	ENSMUSG00000067942.5	pc	many-to-many
ENSG00000261064.1	lncRNA	ENSMUSG00000066406.15	pc	many-to-many
ENSG00000247011.2	lncRNA	ENSMUSG00000086003.7	lncRNA	one-to-one
ENSG00000222041.10	lncRNA	ENSMUSG00000074813.13	lncRNA	one-to-many
ENSG00000261069.3	lncRNA	ENSMUSG00000096017.1	ncRNA	many-to-many
ENSG00000269893.6	lncRNA	ENSMUSG00000077667.1	ncRNA	many-to-many
ENSG00000260160.1	lncRNA	ENSMUSG00000107582.2	other	many-to-many
ENSG00000273018.5	lncRNA	ENSMUSG00000110554.1	lncRNA	many-to-many
ENSG00000230113.1	lncRNA	ENSMUSG00000086507.1	lncRNA	one-to-one
ENSG00000259153.1	lncRNA	ENSMUSG00000113303.1	lncRNA	one-to-one
ENSG00000233016.6	lncRNA	ENSMUSG00000089349.1	ncRNA	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000096166.1	ncRNA	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000097920.1	other	many-to-many
ENSG00000231412.2	lncRNA	ENSMUSG00000108307.1	other	many-to-many
ENSG00000234918.1	lncRNA	ENSMUSG00000079169.3	pc	many-to-many
ENSG00000215039.6	lncRNA	ENSMUSG00000030337.16	pc	one-to-many
ENSG00000219665.8	lncRNA	ENSMUSG00000114928.1	other	many-to-many
ENSG00000232324.1	lncRNA	ENSMUSG00000085254.1	other	many-to-many
ENSG00000266904.5	lncRNA	ENSMUSG00000042364.11	pc	one-to-many
ENSG00000256150.2	lncRNA	ENSMUSG00000060508.16	pc	many-to-many
ENSG00000248275.1	lncRNA	ENSMUSG00000002249.20	pc	many-to-many
ENSG00000272755.1	lncRNA	ENSMUSG00000114581.1	other	many-to-many
ENSG00000276007.1	lncRNA	ENSMUSG00000004637.15	pc	one-to-many
ENSG00000231616.8	lncRNA	ENSMUSG00000097399.7	lncRNA	one-to-many
ENSG00000284634.1	lncRNA	ENSMUSG00000030155.7	pc	many-to-many
ENSG00000280709.2	lncRNA	ENSMUSG00000045306.3	pc	many-to-many
ENSG00000260160.1	lncRNA	ENSMUSG00000078779.4	pc	many-to-many
ENSG00000267188.1	lncRNA	ENSMUSG00000030386.18	pc	many-to-many
ENSG00000269749.1	lncRNA	ENSMUSG00000090744.7	pc	many-to-many
ENSG00000239911.2	lncRNA	ENSMUSG00000043833.6	lncRNA	one-to-one
ENSG00000256115.5	lncRNA	ENSMUSG00000101659.1	lncRNA	one-to-one
ENSG00000247950.6	lncRNA	ENSMUSG00000101667.1	pc	many-to-many
ENSG00000272755.1	lncRNA	ENSMUSG00000083414.1	other	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000094771.1	ncRNA	many-to-many
ENSG00000242082.1	lncRNA	ENSMUSG00000034022.7	pc	many-to-many
ENSG00000274020.2	lncRNA	ENSMUSG00000037119.4	pc	many-to-many
ENSG00000243926.1	lncRNA	ENSMUSG00000115618.1	other	many-to-many
ENSG00000269758.1	lncRNA	ENSMUSG00000059206.4	pc	one-to-many
ENSG00000279472.1	lncRNA	ENSMUSG00000051242.1	pc	many-to-many
ENSG00000224905.6	lncRNA	ENSMUSG00000069206.14	pc	many-to-many
ENSG00000258559.2	lncRNA	ENSMUSG00000021240.6	pc	one-to-many
ENSG00000280156.1	lncRNA	ENSMUSG00000093728.1	other	many-to-many
ENSG00000224189.6	lncRNA	ENSMUSG00000075277.4	lncRNA	one-to-one
ENSG00000249169.1	lncRNA	ENSMUSG00000102355.1	lncRNA	one-to-one
ENSG00000240240.8	lncRNA	ENSMUSG00000109344.1	pc	many-to-many
ENSG00000228136.1	lncRNA	ENSMUSG00000039046.15	pc	one-to-many
ENSG00000269749.1	lncRNA	ENSMUSG00000070708.5	pc	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000098169.1	other	many-to-many
ENSG00000230967.2	lncRNA	ENSMUSG00000100417.1	lncRNA	one-to-one
ENSG00000250988.7	lncRNA	ENSMUSG00000093107.1	ncRNA	many-to-many
ENSG00000269043.1	lncRNA	ENSMUSG00000022255.16	pc	many-to-many
ENSG00000269749.1	lncRNA	ENSMUSG00000043602.5	pc	many-to-many
ENSG00000235770.5	lncRNA	ENSMUSG00000101848.1	lncRNA	one-to-many
ENSG00000189295.13	lncRNA	ENSMUSG00000110685.1	other	many-to-many
ENSG00000246695.7	lncRNA	ENSMUSG00000085658.1	lncRNA	one-to-one
ENSG00000240240.8	lncRNA	ENSMUSG00000007827.10	pc	one-to-many
ENSG00000266604.1	lncRNA	ENSMUSG00000020229.4	pc	one-to-many
ENSG00000242797.3	lncRNA	ENSMUSG00000086296.2	lncRNA	one-to-many
ENSG00000275210.1	lncRNA	ENSMUSG00000111620.1	other	many-to-many
ENSG00000239225.1	lncRNA	ENSMUSG00000041096.13	pc	many-to-many
ENSG00000224078.13	lncRNA	ENSMUSG00000096090.1	ncRNA	many-to-many
ENSG00000235908.1	lncRNA	ENSMUSG00000106322.1	other	many-to-many
ENSG00000266994.1	lncRNA	ENSMUSG00000051351.14	pc	one-to-many
ENSG00000260160.1	lncRNA	ENSMUSG00000110136.1	pc	many-to-many
ENSG00000276390.1	lncRNA	ENSMUSG00000022466.5	pc	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000077617.1	ncRNA	many-to-many
ENSG00000269929.1	lncRNA	ENSMUSG00000065453.1	ncRNA	many-to-many
ENSG00000258663.1	lncRNA	ENSMUSG00000097698.1	lncRNA	one-to-one
ENSG00000269043.1	lncRNA	ENSMUSG00000101303.1	pc	many-to-many
ENSG00000231690.2	lncRNA	ENSMUSG00000100536.1	lncRNA	many-to-many
ENSG00000273214.1	lncRNA	ENSMUSG00000075555.11	lncRNA	one-to-many
ENSG00000275210.1	lncRNA	ENSMUSG00000112148.1	pc	many-to-many
ENSG00000257242.7	lncRNA	ENSMUSG00000036478.8	pc	many-to-many
ENSG00000229852.2	lncRNA	ENSMUSG00000102117.1	other	many-to-many
ENSG00000255146.1	lncRNA	ENSMUSG00000090774.1	pc	many-to-many
ENSG00000257379.1	lncRNA	ENSMUSG00000023048.13	pc	one-to-many
ENSG00000229989.3	lncRNA	ENSMUSG00000102142.1	lncRNA	one-to-many
ENSG00000247950.6	lncRNA	ENSMUSG00000106486.1	other	many-to-many
ENSG00000268362.5	lncRNA	ENSMUSG00000098137.3	other	many-to-many
ENSG00000267383.6	lncRNA	ENSMUSG00000062458.5	other	many-to-many
ENSG00000261215.1	lncRNA	ENSMUSG00000094695.1	pc	many-to-many
ENSG00000260899.1	lncRNA	ENSMUSG00000106715.3	pc	many-to-many
ENSG00000206573.8	lncRNA	ENSMUSG00000086429.9	lncRNA	one-to-one
ENSG00000230155.6	lncRNA	ENSMUSG00000074646.10	pc	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000097948.1	other	many-to-many
ENSG00000267383.6	lncRNA	ENSMUSG00000078877.11	pc	many-to-many
ENSG00000267002.2	lncRNA	ENSMUSG00000081936.1	other	many-to-many
ENSG00000276232.1	lncRNA	ENSMUSG00000038252.13	pc	one-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000072492.5	other	many-to-many
ENSG00000197989.13	lncRNA	ENSMUSG00000064622.1	ncRNA	many-to-many
ENSG00000272755.1	lncRNA	ENSMUSG00000110315.1	other	one-to-many
ENSG00000272934.1	lncRNA	ENSMUSG00000024295.8	other	many-to-many
ENSG00000267383.6	lncRNA	ENSMUSG00000109398.2	pc	many-to-many
ENSG00000233145.1	lncRNA	ENSMUSG00000090305.2	other	many-to-many
ENSG00000269043.1	lncRNA	ENSMUSG00000098905.2	pc	many-to-many
ENSG00000228010.5	lncRNA	ENSMUSG00000060301.6	pc	many-to-many
ENSG00000279880.1	lncRNA	ENSMUSG00000040481.17	pc	many-to-many
ENSG00000197332.8	lncRNA	ENSMUSG00000094360.1	other	many-to-many
ENSG00000229852.2	lncRNA	ENSMUSG00000083580.1	other	many-to-many
ENSG00000232347.1	lncRNA	ENSMUSG00000100490.1	other	many-to-many
ENSG00000271816.1	lncRNA	ENSMUSG00000021983.16	pc	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000088550.1	ncRNA	many-to-many
ENSG00000233016.6	lncRNA	ENSMUSG00000089024.1	ncRNA	many-to-many
ENSG00000249041.1	lncRNA	ENSMUSG00000110487.1	other	many-to-many
ENSG00000244231.1	lncRNA	ENSMUSG00000032911.6	pc	one-to-many
ENSG00000224609.6	lncRNA	ENSMUSG00000100129.1	lncRNA	one-to-one
ENSG00000267383.6	lncRNA	ENSMUSG00000060301.6	pc	many-to-many
ENSG00000260838.3	lncRNA	ENSMUSG00000092083.4	pc	one-to-many
ENSG00000125804.13	lncRNA	ENSMUSG00000072673.2	pc	one-to-many
ENSG00000219665.8	lncRNA	ENSMUSG00000026341.16	pc	one-to-many
ENSG00000245281.6	lncRNA	ENSMUSG00000016833.14	pc	one-to-many
ENSG00000236901.6	lncRNA	ENSMUSG00000026915.16	pc	one-to-many
ENSG00000214188.9	lncRNA	ENSMUSG00000098525.1	ncRNA	one-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000098116.1	other	many-to-many
ENSG00000268362.5	lncRNA	ENSMUSG00000078994.9	pc	many-to-many
ENSG00000214900.9	lncRNA	ENSMUSG00000086225.1	other	many-to-many
ENSG00000267002.2	lncRNA	ENSMUSG00000094318.1	other	many-to-many
ENSG00000280143.1	lncRNA	ENSMUSG00000032085.5	pc	one-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000098005.1	other	many-to-many
ENSG00000203279.3	lncRNA	ENSMUSG00000111819.1	other	many-to-many
ENSG00000224905.6	lncRNA	ENSMUSG00000085103.3	other	many-to-many
ENSG00000255248.7	lncRNA	ENSMUSG00000098002.1	other	many-to-many
ENSG00000243926.1	lncRNA	ENSMUSG00000112370.1	other	many-to-many
ENSG00000273213.1	lncRNA	ENSMUSG00000050936.5	lncRNA	one-to-many
ENSG00000189295.13	lncRNA	ENSMUSG00000072723.10	lncRNA	many-to-many
ENSG00000272821.1	lncRNA	ENSMUSG00000090957.1	pc	many-to-many
ENSG00000215769.8	lncRNA	ENSMUSG00000062421.13	pc	many-to-many
ENSG00000267104.2	lncRNA	ENSMUSG00000053654.7	pc	many-to-many
ENSG00000260160.1	lncRNA	ENSMUSG00000101303.1	pc	many-to-many
ENSG00000272904.1	lncRNA	ENSMUSG00000091586.1	pc	many-to-many
ENSG00000237464.1	lncRNA	ENSMUSG00000046574.8	pc	one-to-many
ENSG00000278768.1	lncRNA	ENSMUSG00000111128.1	lncRNA	one-to-many
ENSG00000232347.1	lncRNA	ENSMUSG00000100177.1	other	many-to-many
ENSG00000264066.6	lncRNA	ENSMUSG00000065401.1	ncRNA	many-to-many
ENSG00000255790.5	lncRNA	ENSMUSG00000032758.4	pc	one-to-one
ENSG00000233016.6	lncRNA	ENSMUSG00000088877.1	ncRNA	many-to-many
ENSG00000180279.6	lncRNA	ENSMUSG00000108746.1	other	one-to-many
ENSG00000268575.1	lncRNA	ENSMUSG00000042202.15	pc	one-to-many
ENSG00000259275.2	lncRNA	ENSMUSG00000109097.1	lncRNA	one-to-one
ENSG00000275450.1	lncRNA	ENSMUSG00000024856.10	pc	many-to-many
ENSG00000205396.11	lncRNA	ENSMUSG00000042364.11	pc	many-to-many
ENSG00000204528.3	lncRNA	ENSMUSG00000040987.15	pc	many-to-many
ENSG00000219665.8	lncRNA	ENSMUSG00000078895.4	pc	many-to-many
ENSG00000233145.1	lncRNA	ENSMUSG00000100736.1	other	many-to-many
ENSG00000180910.7	lncRNA	ENSMUSG00000091987.8	pc	many-to-many
ENSG00000275210.1	lncRNA	ENSMUSG00000092580.1	other	many-to-many
ENSG00000243349.2	lncRNA	ENSMUSG00000079171.3	lncRNA	many-to-many
