# Orthology table created using a modified version of ConnectOR (https://github.com/cobRNA/ConnectOR-optimized/)					
# by Sasti Gopal Das					
H_gene_id	H_gene_type	M_gene_id	M_gene_type	orthology_type	gencode_versions
ENSG00000238123.2	lncRNA	ENSMUSG00000133634.1	lncRNA	one-to-one	GENCODE.v47vsM6791
ENSG00000291200.2	lncRNA	ENSMUSG00000137944.1	lncRNA	many-to-many	GENCODE.v47vsM6792
ENSG00000287705.1	lncRNA	ENSMUSG00000111874.3	lncRNA	one-to-one	GENCODE.v47vsM6793
ENSG00000271938.2	lncRNA	ENSMUSG00000054822.7	lncRNA	one-to-many	GENCODE.v47vsM6794
ENSG00000294708.1	lncRNA	ENSMUSG00000126272.1	lncRNA	one-to-one	GENCODE.v47vsM6795
ENSG00000258535.1	lncRNA	ENSMUSG00000139308.1	lncRNA	one-to-one	GENCODE.v47vsM6796
ENSG00000237058.2	lncRNA	ENSMUSG00000087437.9	lncRNA	one-to-one	GENCODE.v47vsM6797
ENSG00000226648.3	lncRNA	ENSMUSG00000135486.1	lncRNA	one-to-one	GENCODE.v47vsM6798
ENSG00000289915.2	lncRNA	ENSMUSG00000131252.1	lncRNA	one-to-one	GENCODE.v47vsM6799
ENSG00000303314.1	lncRNA	ENSMUSG00000140944.1	lncRNA	one-to-one	GENCODE.v47vsM6800
ENSG00000259788.2	lncRNA	ENSMUSG00000104266.3	lncRNA	one-to-one	GENCODE.v47vsM6801
ENSG00000308260.1	lncRNA	ENSMUSG00000113120.2	lncRNA	one-to-one	GENCODE.v47vsM6802
ENSG00000236780.8	lncRNA	ENSMUSG00000086468.4	lncRNA	one-to-half	GENCODE.v47vsM6803
ENSG00000228140.3	lncRNA	ENSMUSG00000140983.1	lncRNA	one-to-many	GENCODE.v47vsM6804
ENSG00000309656.1	lncRNA	ENSMUSG00000113875.3	lncRNA	one-to-many	GENCODE.v47vsM6805
ENSG00000227757.4	lncRNA	ENSMUSG00000116763.3	lncRNA	many-to-many	GENCODE.v47vsM6806
ENSG00000304330.1	lncRNA	ENSMUSG00000122977.1	lncRNA	one-to-one	GENCODE.v47vsM6807
ENSG00000304865.1	lncRNA	ENSMUSG00000087117.10	lncRNA	one-to-one	GENCODE.v47vsM6808
ENSG00000273248.3	lncRNA	ENSMUSG00000122612.1	lncRNA	one-to-one	GENCODE.v47vsM6809
ENSG00000240535.8	lncRNA	ENSMUSG00000122632.1	lncRNA	one-to-one	GENCODE.v47vsM6810
ENSG00000293312.2	lncRNA	ENSMUSG00000139583.1	lncRNA	many-to-many	GENCODE.v47vsM6811
ENSG00000238258.2	lncRNA	ENSMUSG00000137137.1	lncRNA	one-to-one	GENCODE.v47vsM6812
ENSG00000306142.1	lncRNA	ENSMUSG00000106352.7	lncRNA	one-to-one	GENCODE.v47vsM6813
ENSG00000309494.1	lncRNA	ENSMUSG00000097240.3	lncRNA	one-to-one	GENCODE.v47vsM6814
ENSG00000231970.1	lncRNA	ENSMUSG00000140202.1	lncRNA	one-to-one	GENCODE.v47vsM6815
ENSG00000307946.1	lncRNA	ENSMUSG00000106740.3	lncRNA	one-to-one	GENCODE.v47vsM6816
ENSG00000257817.3	lncRNA	ENSMUSG00000140110.1	lncRNA	many-to-many	GENCODE.v47vsM6817
ENSG00000243766.9	lncRNA	ENSMUSG00000055408.8	lncRNA	many-to-many	GENCODE.v47vsM6818
ENSG00000299970.1	lncRNA	ENSMUSG00000143292.1	lncRNA	one-to-one	GENCODE.v47vsM6819
ENSG00000259345.8	lncRNA	ENSMUSG00000087203.10	lncRNA	many-to-many	GENCODE.v47vsM6820
ENSG00000230710.3	lncRNA	ENSMUSG00000131219.1	lncRNA	one-to-one	GENCODE.v47vsM6821
ENSG00000229214.2	lncRNA	ENSMUSG00000141963.1	lncRNA	one-to-one	GENCODE.v47vsM6822
ENSG00000224326.2	lncRNA	ENSMUSG00000131738.1	lncRNA	one-to-one	GENCODE.v47vsM6823
ENSG00000286959.2	lncRNA	ENSMUSG00000128986.1	lncRNA	one-to-one	GENCODE.v47vsM6824
ENSG00000293630.1	lncRNA	ENSMUSG00000086427.10	lncRNA	many-to-many	GENCODE.v47vsM6825
ENSG00000299335.1	lncRNA	ENSMUSG00000115709.3	lncRNA	one-to-many	GENCODE.v47vsM6826
ENSG00000205500.9	lncRNA	ENSMUSG00000140296.1	lncRNA	one-to-one	GENCODE.v47vsM6827
ENSG00000259868.4	lncRNA	ENSMUSG00000115060.3	lncRNA	one-to-one	GENCODE.v47vsM6828
ENSG00000308642.1	lncRNA	ENSMUSG00000137091.1	lncRNA	many-to-many	GENCODE.v47vsM6829
ENSG00000230290.2	lncRNA	ENSMUSG00000124547.1	lncRNA	many-to-many	GENCODE.v47vsM6830
ENSG00000266357.7	lncRNA	ENSMUSG00000132800.1	lncRNA	many-to-many	GENCODE.v47vsM6831
ENSG00000284196.4	lncRNA	ENSMUSG00000138595.1	lncRNA	one-to-one	GENCODE.v47vsM6832
ENSG00000297590.1	lncRNA	ENSMUSG00000120255.2	lncRNA	one-to-one	GENCODE.v47vsM6833
ENSG00000223561.9	lncRNA	ENSMUSG00000124943.1	lncRNA	one-to-one	GENCODE.v47vsM6834
ENSG00000285700.2	lncRNA	ENSMUSG00000134752.1	lncRNA	one-to-one	GENCODE.v47vsM6835
ENSG00000259580.1	lncRNA	ENSMUSG00000100046.2	lncRNA	many-to-many	GENCODE.v47vsM6836
ENSG00000297078.1	lncRNA	ENSMUSG00000132960.1	lncRNA	one-to-one	GENCODE.v47vsM6837
ENSG00000229005.3	lncRNA	ENSMUSG00000046840.19	lncRNA	one-to-many	GENCODE.v47vsM6838
ENSG00000259130.3	lncRNA	ENSMUSG00000125038.1	lncRNA	many-to-many	GENCODE.v47vsM6839
ENSG00000271857.2	lncRNA	ENSMUSG00000073394.6	lncRNA	one-to-one	GENCODE.v47vsM6840
ENSG00000271860.10	lncRNA	ENSMUSG00000124854.1	lncRNA	many-to-many	GENCODE.v47vsM6841
ENSG00000277332.4	lncRNA	ENSMUSG00000139421.1	lncRNA	one-to-one	GENCODE.v47vsM6842
ENSG00000291091.2	lncRNA	ENSMUSG00000113465.3	lncRNA	many-to-many	GENCODE.v47vsM6843
ENSG00000237027.1	lncRNA	ENSMUSG00000122687.1	lncRNA	one-to-one	GENCODE.v47vsM6844
ENSG00000267489.6	lncRNA	ENSMUSG00000108711.3	lncRNA	many-to-many	GENCODE.v47vsM6845
ENSG00000305471.1	lncRNA	ENSMUSG00000120888.2	lncRNA	one-to-one	GENCODE.v47vsM6846
ENSG00000300319.1	lncRNA	ENSMUSG00000103744.2	lncRNA	one-to-many	GENCODE.v47vsM6847
ENSG00000249343.4	lncRNA	ENSMUSG00000142344.1	lncRNA	one-to-one	GENCODE.v47vsM6848
ENSG00000249815.3	lncRNA	ENSMUSG00000074237.4	lncRNA	one-to-one	GENCODE.v47vsM6849
ENSG00000307433.1	lncRNA	ENSMUSG00000099681.3	lncRNA	one-to-many	GENCODE.v47vsM6850
ENSG00000288720.2	lncRNA	ENSMUSG00000090608.2	lncRNA	many-to-many	GENCODE.v47vsM6851
ENSG00000287500.1	lncRNA	ENSMUSG00000127989.1	lncRNA	one-to-one	GENCODE.v47vsM6852
ENSG00000286113.3	lncRNA	ENSMUSG00000102457.2	lncRNA	one-to-one	GENCODE.v47vsM6853
ENSG00000229876.2	lncRNA	ENSMUSG00000131898.1	lncRNA	one-to-one	GENCODE.v47vsM6854
ENSG00000307169.1	lncRNA	ENSMUSG00000124946.1	lncRNA	one-to-many	GENCODE.v47vsM6855
ENSG00000235470.6	lncRNA	ENSMUSG00000118127.2	lncRNA	one-to-one	GENCODE.v47vsM6856
ENSG00000244513.8	lncRNA	ENSMUSG00000107502.2	lncRNA	one-to-one	GENCODE.v47vsM6857
ENSG00000284523.3	lncRNA	ENSMUSG00000097652.5	lncRNA	one-to-many	GENCODE.v47vsM6858
ENSG00000230651.9	lncRNA	ENSMUSG00000120958.2	lncRNA	one-to-half	GENCODE.v47vsM6859
ENSG00000276412.3	lncRNA	ENSMUSG00000123521.1	lncRNA	many-to-many	GENCODE.v47vsM6860
ENSG00000259088.2	lncRNA	ENSMUSG00000113585.4	lncRNA	one-to-many	GENCODE.v47vsM6861
ENSG00000307073.1	lncRNA	ENSMUSG00000143154.1	lncRNA	one-to-one	GENCODE.v47vsM6862
ENSG00000231990.3	lncRNA	ENSMUSG00000135817.1	lncRNA	one-to-one	GENCODE.v47vsM6863
ENSG00000257373.1	lncRNA	ENSMUSG00000116360.3	lncRNA	one-to-one	GENCODE.v47vsM6864
ENSG00000290026.2	lncRNA	ENSMUSG00000089766.4	lncRNA	one-to-many	GENCODE.v47vsM6865
ENSG00000303324.1	lncRNA	ENSMUSG00000116437.3	lncRNA	one-to-one	GENCODE.v47vsM6866
ENSG00000299477.1	lncRNA	ENSMUSG00000086350.4	lncRNA	one-to-many	GENCODE.v47vsM6867
ENSG00000224349.3	lncRNA	ENSMUSG00000143955.1	lncRNA	one-to-many	GENCODE.v47vsM6868
ENSG00000296816.1	lncRNA	ENSMUSG00000143612.1	lncRNA	one-to-one	GENCODE.v47vsM6869
ENSG00000310159.1	lncRNA	ENSMUSG00000098129.3	lncRNA	one-to-one	GENCODE.v47vsM6870
ENSG00000308444.1	lncRNA	ENSMUSG00000084915.4	lncRNA	one-to-many	GENCODE.v47vsM6871
ENSG00000227089.3	lncRNA	ENSMUSG00000124818.1	lncRNA	one-to-one	GENCODE.v47vsM6872
ENSG00000258107.4	lncRNA	ENSMUSG00000112353.3	lncRNA	one-to-one	GENCODE.v47vsM6873
ENSG00000298135.1	lncRNA	ENSMUSG00000139515.1	lncRNA	one-to-one	GENCODE.v47vsM6874
ENSG00000287143.2	lncRNA	ENSMUSG00000097730.5	lncRNA	one-to-one	GENCODE.v47vsM6875
ENSG00000236028.2	lncRNA	ENSMUSG00000100796.2	lncRNA	one-to-one	GENCODE.v47vsM6876
ENSG00000301322.1	lncRNA	ENSMUSG00000131407.1	lncRNA	one-to-one	GENCODE.v47vsM6877
ENSG00000232855.8	lncRNA	ENSMUSG00000116555.3	lncRNA	one-to-half	GENCODE.v47vsM6878
ENSG00000258038.7	lncRNA	ENSMUSG00000120526.2	lncRNA	many-to-many	GENCODE.v47vsM6879
ENSG00000294546.1	lncRNA	ENSMUSG00000141407.1	lncRNA	one-to-one	GENCODE.v47vsM6880
ENSG00000287933.2	lncRNA	ENSMUSG00000141776.1	lncRNA	many-to-many	GENCODE.v47vsM6881
ENSG00000302327.1	lncRNA	ENSMUSG00000117648.3	lncRNA	one-to-many	GENCODE.v47vsM6882
ENSG00000261407.3	lncRNA	ENSMUSG00000108387.3	lncRNA	one-to-one	GENCODE.v47vsM6883
ENSG00000300447.1	lncRNA	ENSMUSG00000142468.1	lncRNA	one-to-one	GENCODE.v47vsM6884
ENSG00000272784.1	lncRNA	ENSMUSG00000125781.1	lncRNA	one-to-one	GENCODE.v47vsM6885
ENSG00000297898.1	lncRNA	ENSMUSG00000117859.4	lncRNA	one-to-many	GENCODE.v47vsM6886
ENSG00000303434.1	lncRNA	ENSMUSG00000097640.10	lncRNA	one-to-many	GENCODE.v47vsM6887
ENSG00000226938.2	lncRNA	ENSMUSG00000087289.5	lncRNA	one-to-half	GENCODE.v47vsM6888
ENSG00000295860.1	lncRNA	ENSMUSG00000124505.1	lncRNA	one-to-one	GENCODE.v47vsM6889
ENSG00000231290.8	lncRNA	ENSMUSG00000120177.2	lncRNA	one-to-one	GENCODE.v47vsM6890
ENSG00000229893.3	lncRNA	ENSMUSG00000108170.2	lncRNA	one-to-one	GENCODE.v47vsM6891
ENSG00000243319.7	lncRNA	ENSMUSG00000125512.1	lncRNA	one-to-many	GENCODE.v47vsM6892
ENSG00000237594.2	lncRNA	ENSMUSG00000120080.2	lncRNA	one-to-one	GENCODE.v47vsM6893
ENSG00000244128.10	lncRNA	ENSMUSG00000102820.3	lncRNA	many-to-many	GENCODE.v47vsM6894
ENSG00000267282.2	lncRNA	ENSMUSG00000092381.3	lncRNA	one-to-one	GENCODE.v47vsM6895
ENSG00000309870.1	lncRNA	ENSMUSG00000087174.10	lncRNA	one-to-many	GENCODE.v47vsM6896
ENSG00000250608.3	lncRNA	ENSMUSG00000128556.1	lncRNA	one-to-many	GENCODE.v47vsM6897
ENSG00000257541.2	lncRNA	ENSMUSG00000112832.3	lncRNA	one-to-many	GENCODE.v47vsM6898
ENSG00000278002.2	lncRNA	ENSMUSG00000130813.1	lncRNA	one-to-many	GENCODE.v47vsM6899
ENSG00000248884.3	lncRNA	ENSMUSG00000100733.4	lncRNA	many-to-many	GENCODE.v47vsM6900
ENSG00000288903.2	lncRNA	ENSMUSG00000114274.3	lncRNA	one-to-one	GENCODE.v47vsM6901
ENSG00000301104.1	lncRNA	ENSMUSG00000108448.4	lncRNA	one-to-many	GENCODE.v47vsM6902
ENSG00000267278.7	lncRNA	ENSMUSG00000140614.1	lncRNA	one-to-many	GENCODE.v47vsM6903
ENSG00000260469.4	lncRNA	ENSMUSG00000138655.1	lncRNA	one-to-many	GENCODE.v47vsM6904
ENSG00000232021.10	lncRNA	ENSMUSG00000130906.1	lncRNA	one-to-many	GENCODE.v47vsM6905
ENSG00000296237.1	lncRNA	ENSMUSG00000085427.9	lncRNA	one-to-many	GENCODE.v47vsM6906
ENSG00000233230.4	lncRNA	ENSMUSG00000121628.2	lncRNA	one-to-many	GENCODE.v47vsM6907
ENSG00000288949.1	lncRNA	ENSMUSG00000139021.1	lncRNA	one-to-many	GENCODE.v47vsM6908
ENSG00000306934.1	lncRNA	ENSMUSG00000101773.2	lncRNA	one-to-one	GENCODE.v47vsM6909
ENSG00000258584.3	lncRNA	ENSMUSG00000100789.8	lncRNA	one-to-one	GENCODE.v47vsM6910
ENSG00000303647.1	lncRNA	ENSMUSG00000139506.1	lncRNA	one-to-one	GENCODE.v47vsM6911
ENSG00000251141.7	lncRNA	ENSMUSG00000097411.3	lncRNA	one-to-many	GENCODE.v47vsM6912
ENSG00000286244.2	lncRNA	ENSMUSG00000125672.1	lncRNA	many-to-many	GENCODE.v47vsM6913
ENSG00000233006.9	lncRNA	ENSMUSG00000124124.1	lncRNA	one-to-many	GENCODE.v47vsM6914
ENSG00000230725.7	lncRNA	ENSMUSG00000124981.1	lncRNA	many-to-many	GENCODE.v47vsM6915
ENSG00000246662.7	lncRNA	ENSMUSG00000104211.2	lncRNA	one-to-many	GENCODE.v47vsM6916
ENSG00000232139.7	lncRNA	ENSMUSG00000099678.3	lncRNA	one-to-one	GENCODE.v47vsM6917
ENSG00000287925.2	lncRNA	ENSMUSG00000103599.2	lncRNA	one-to-many	GENCODE.v47vsM6918
ENSG00000267780.3	lncRNA	ENSMUSG00000137902.1	lncRNA	many-to-many	GENCODE.v47vsM6919
ENSG00000245293.6	lncRNA	ENSMUSG00000097761.3	lncRNA	one-to-many	GENCODE.v47vsM6920
ENSG00000286244.2	lncRNA	ENSMUSG00000101404.3	lncRNA	many-to-many	GENCODE.v47vsM6921
ENSG00000290811.2	lncRNA	ENSMUSG00000124866.1	lncRNA	many-to-many	GENCODE.v47vsM6922
ENSG00000255572.1	lncRNA	ENSMUSG00000143523.1	lncRNA	one-to-one	GENCODE.v47vsM6923
ENSG00000229124.9	lncRNA	ENSMUSG00000134718.1	lncRNA	one-to-one	GENCODE.v47vsM6924
ENSG00000258569.1	lncRNA	ENSMUSG00000143308.1	lncRNA	one-to-one	GENCODE.v47vsM6925
ENSG00000229011.2	lncRNA	ENSMUSG00000022116.9	lncRNA	one-to-many	GENCODE.v47vsM6926
ENSG00000298969.1	lncRNA	ENSMUSG00000087213.5	lncRNA	one-to-many	GENCODE.v47vsM6927
ENSG00000296772.1	lncRNA	ENSMUSG00000133352.1	lncRNA	one-to-many	GENCODE.v47vsM6928
ENSG00000293017.1	lncRNA	ENSMUSG00000114270.3	lncRNA	one-to-many	GENCODE.v47vsM6929
ENSG00000307657.1	lncRNA	ENSMUSG00000103287.2	lncRNA	one-to-one	GENCODE.v47vsM6930
ENSG00000310421.1	lncRNA	ENSMUSG00000086090.3	lncRNA	one-to-one	GENCODE.v47vsM6931
ENSG00000248554.2	lncRNA	ENSMUSG00000074635.5	lncRNA	one-to-many	GENCODE.v47vsM6932
ENSG00000253661.4	lncRNA	ENSMUSG00000086224.10	lncRNA	one-to-one	GENCODE.v47vsM6933
ENSG00000227456.10	lncRNA	ENSMUSG00000116608.2	lncRNA	one-to-one	GENCODE.v47vsM6934
ENSG00000298611.1	lncRNA	ENSMUSG00000138798.1	lncRNA	one-to-one	GENCODE.v47vsM6935
ENSG00000309455.1	lncRNA	ENSMUSG00000084880.2	lncRNA	one-to-many	GENCODE.v47vsM6936
ENSG00000222000.8	lncRNA	ENSMUSG00000103603.3	lncRNA	one-to-one	GENCODE.v47vsM6937
ENSG00000226363.5	lncRNA	ENSMUSG00000085015.4	lncRNA	one-to-one	GENCODE.v47vsM6938
ENSG00000303765.1	lncRNA	ENSMUSG00000132411.1	lncRNA	many-to-many	GENCODE.v47vsM6939
ENSG00000223834.6	lncRNA	ENSMUSG00000125005.1	lncRNA	one-to-one	GENCODE.v47vsM6940
ENSG00000240497.4	lncRNA	ENSMUSG00000120615.2	lncRNA	one-to-one	GENCODE.v47vsM6941
ENSG00000300791.1	lncRNA	ENSMUSG00000124733.1	lncRNA	one-to-one	GENCODE.v47vsM6942
ENSG00000304351.1	lncRNA	ENSMUSG00000135932.1	lncRNA	one-to-one	GENCODE.v47vsM6943
ENSG00000307740.1	lncRNA	ENSMUSG00000115432.3	lncRNA	one-to-many	GENCODE.v47vsM6944
ENSG00000297386.1	lncRNA	ENSMUSG00000120235.2	lncRNA	one-to-one	GENCODE.v47vsM6945
ENSG00000278908.1	lncRNA	ENSMUSG00000130747.1	lncRNA	one-to-one	GENCODE.v47vsM6946
ENSG00000291024.2	lncRNA	ENSMUSG00000121336.2	lncRNA	many-to-many	GENCODE.v47vsM6947
ENSG00000230676.2	lncRNA	ENSMUSG00000087268.3	lncRNA	one-to-many	GENCODE.v47vsM6948
ENSG00000262898.6	lncRNA	ENSMUSG00000085126.3	lncRNA	one-to-one	GENCODE.v47vsM6949
ENSG00000308319.1	lncRNA	ENSMUSG00000137570.1	lncRNA	one-to-one	GENCODE.v47vsM6950
ENSG00000309082.1	lncRNA	ENSMUSG00000131864.1	lncRNA	one-to-one	GENCODE.v47vsM6951
ENSG00000259589.2	lncRNA	ENSMUSG00000100130.2	lncRNA	one-to-one	GENCODE.v47vsM6952
ENSG00000293339.1	lncRNA	ENSMUSG00000116587.3	lncRNA	many-to-many	GENCODE.v47vsM6953
ENSG00000278901.1	lncRNA	ENSMUSG00000073594.4	lncRNA	one-to-many	GENCODE.v47vsM6954
ENSG00000257252.8	lncRNA	ENSMUSG00000112538.3	lncRNA	many-to-many	GENCODE.v47vsM6955
ENSG00000303443.1	lncRNA	ENSMUSG00000112739.3	lncRNA	one-to-one	GENCODE.v47vsM6956
ENSG00000234206.6	lncRNA	ENSMUSG00000132724.1	lncRNA	one-to-many	GENCODE.v47vsM6957
ENSG00000288813.2	lncRNA	ENSMUSG00000130316.1	lncRNA	many-to-many	GENCODE.v47vsM6958
ENSG00000296864.1	lncRNA	ENSMUSG00000101133.3	lncRNA	one-to-many	GENCODE.v47vsM6959
ENSG00000242880.3	lncRNA	ENSMUSG00000075070.8	lncRNA	one-to-one	GENCODE.v47vsM6960
ENSG00000304847.1	lncRNA	ENSMUSG00000125303.1	lncRNA	one-to-one	GENCODE.v47vsM6961
ENSG00000225963.9	lncRNA	ENSMUSG00000142042.1	lncRNA	many-to-many	GENCODE.v47vsM6962
ENSG00000237499.8	lncRNA	ENSMUSG00000134909.1	lncRNA	one-to-many	GENCODE.v47vsM6963
ENSG00000302658.1	lncRNA	ENSMUSG00000084996.3	lncRNA	one-to-many	GENCODE.v47vsM6964
ENSG00000290006.1	lncRNA	ENSMUSG00000120544.1	lncRNA	one-to-one	GENCODE.v47vsM6965
ENSG00000257698.4	lncRNA	ENSMUSG00000128639.1	lncRNA	one-to-one	GENCODE.v47vsM6966
ENSG00000285825.3	lncRNA	ENSMUSG00000143102.1	lncRNA	one-to-half	GENCODE.v47vsM6967
ENSG00000300661.1	lncRNA	ENSMUSG00000134613.1	lncRNA	many-to-many	GENCODE.v47vsM6968
ENSG00000295559.1	lncRNA	ENSMUSG00000129245.1	lncRNA	one-to-one	GENCODE.v47vsM6969
ENSG00000297790.1	lncRNA	ENSMUSG00000125894.1	lncRNA	one-to-one	GENCODE.v47vsM6970
ENSG00000249637.5	lncRNA	ENSMUSG00000119977.2	lncRNA	one-to-one	GENCODE.v47vsM6971
ENSG00000267729.1	lncRNA	ENSMUSG00000135929.1	lncRNA	one-to-one	GENCODE.v47vsM6972
ENSG00000251600.10	lncRNA	ENSMUSG00000126802.1	lncRNA	many-to-many	GENCODE.v47vsM6973
ENSG00000238121.8	lncRNA	ENSMUSG00000108207.4	lncRNA	many-to-many	GENCODE.v47vsM6974
ENSG00000287666.2	lncRNA	ENSMUSG00000135248.1	lncRNA	one-to-many	GENCODE.v47vsM6975
ENSG00000299656.1	lncRNA	ENSMUSG00000120541.2	lncRNA	one-to-one	GENCODE.v47vsM6976
ENSG00000301224.1	lncRNA	ENSMUSG00000130401.1	lncRNA	one-to-many	GENCODE.v47vsM6977
ENSG00000309045.1	lncRNA	ENSMUSG00000122615.1	lncRNA	one-to-one	GENCODE.v47vsM6978
ENSG00000251372.9	lncRNA	ENSMUSG00000129935.1	lncRNA	one-to-one	GENCODE.v47vsM6979
ENSG00000267519.7	lncRNA	ENSMUSG00000133927.1	lncRNA	many-to-many	GENCODE.v47vsM6980
ENSG00000236051.7	lncRNA	ENSMUSG00000139609.1	lncRNA	one-to-one	GENCODE.v47vsM6981
ENSG00000293844.1	lncRNA	ENSMUSG00000139340.1	lncRNA	one-to-many	GENCODE.v47vsM6982
ENSG00000225689.3	lncRNA	ENSMUSG00000129569.1	lncRNA	one-to-many	GENCODE.v47vsM6983
ENSG00000294471.1	lncRNA	ENSMUSG00000103956.2	lncRNA	one-to-one	GENCODE.v47vsM6984
ENSG00000286728.2	lncRNA	ENSMUSG00000129644.1	lncRNA	many-to-many	GENCODE.v47vsM6985
ENSG00000285454.2	lncRNA	ENSMUSG00000107385.6	lncRNA	one-to-many	GENCODE.v47vsM6986
ENSG00000289440.2	lncRNA	ENSMUSG00000097557.5	lncRNA	one-to-one	GENCODE.v47vsM6987
ENSG00000306090.1	lncRNA	ENSMUSG00000138415.1	lncRNA	one-to-one	GENCODE.v47vsM6988
ENSG00000307047.1	lncRNA	ENSMUSG00000120769.2	lncRNA	one-to-one	GENCODE.v47vsM6989
ENSG00000205930.12	lncRNA	ENSMUSG00000085398.2	lncRNA	one-to-one	GENCODE.v47vsM6990
ENSG00000230074.6	lncRNA	ENSMUSG00000095348.3	lncRNA	many-to-many	GENCODE.v47vsM6991
ENSG00000275329.2	lncRNA	ENSMUSG00000087595.3	lncRNA	one-to-one	GENCODE.v47vsM6992
ENSG00000288663.1	lncRNA	ENSMUSG00000121617.1	lncRNA	many-to-many	GENCODE.v47vsM6993
ENSG00000250938.9	lncRNA	ENSMUSG00000139711.1	lncRNA	one-to-many	GENCODE.v47vsM6994
ENSG00000226519.5	lncRNA	ENSMUSG00000115709.3	lncRNA	many-to-many	GENCODE.v47vsM6995
ENSG00000261235.2	lncRNA	ENSMUSG00000123317.1	lncRNA	one-to-many	GENCODE.v47vsM6996
ENSG00000278576.1	lncRNA	ENSMUSG00000113196.2	lncRNA	many-to-many	GENCODE.v47vsM6997
ENSG00000245067.9	lncRNA	ENSMUSG00000106985.3	lncRNA	one-to-one	GENCODE.v47vsM6998
ENSG00000237037.9	lncRNA	ENSMUSG00000121118.2	lncRNA	many-to-many	GENCODE.v47vsM6999
ENSG00000276707.1	lncRNA	ENSMUSG00000087211.10	lncRNA	one-to-many	GENCODE.v47vsM7000
ENSG00000298148.1	lncRNA	ENSMUSG00000141176.1	lncRNA	one-to-one	GENCODE.v47vsM7001
ENSG00000301771.1	lncRNA	ENSMUSG00000101596.2	lncRNA	one-to-one	GENCODE.v47vsM7002
ENSG00000273001.2	lncRNA	ENSMUSG00000137208.1	lncRNA	one-to-one	GENCODE.v47vsM7003
ENSG00000234432.4	lncRNA	ENSMUSG00000120419.2	lncRNA	one-to-one	GENCODE.v47vsM7004
ENSG00000293013.2	lncRNA	ENSMUSG00000129875.1	lncRNA	many-to-many	GENCODE.v47vsM7005
ENSG00000289343.2	lncRNA	ENSMUSG00000127101.1	lncRNA	one-to-one	GENCODE.v47vsM7006
ENSG00000293794.1	lncRNA	ENSMUSG00000124842.1	lncRNA	one-to-one	GENCODE.v47vsM7007
ENSG00000233237.10	lncRNA	ENSMUSG00000134304.1	lncRNA	many-to-many	GENCODE.v47vsM7008
ENSG00000233643.3	lncRNA	ENSMUSG00000112275.3	lncRNA	one-to-many	GENCODE.v47vsM7009
ENSG00000235058.1	lncRNA	ENSMUSG00000102300.3	lncRNA	one-to-one	GENCODE.v47vsM7010
ENSG00000310423.1	lncRNA	ENSMUSG00000042976.8	lncRNA	one-to-many	GENCODE.v47vsM7011
ENSG00000287887.2	lncRNA	ENSMUSG00000120818.1	lncRNA	many-to-many	GENCODE.v47vsM7012
ENSG00000309342.1	lncRNA	ENSMUSG00000131377.1	lncRNA	one-to-one	GENCODE.v47vsM7013
ENSG00000261691.1	lncRNA	ENSMUSG00000097405.4	lncRNA	one-to-one	GENCODE.v47vsM7014
ENSG00000259720.2	lncRNA	ENSMUSG00000108472.2	lncRNA	one-to-many	GENCODE.v47vsM7015
ENSG00000275040.2	lncRNA	ENSMUSG00000124148.1	lncRNA	one-to-many	GENCODE.v47vsM7016
ENSG00000271086.8	lncRNA	ENSMUSG00000102450.2	lncRNA	one-to-many	GENCODE.v47vsM7017
ENSG00000296765.1	lncRNA	ENSMUSG00000136207.1	lncRNA	one-to-one	GENCODE.v47vsM7018
ENSG00000233862.9	lncRNA	ENSMUSG00000117247.2	lncRNA	one-to-one	GENCODE.v47vsM7019
ENSG00000259153.5	lncRNA	ENSMUSG00000113303.2	lncRNA	one-to-one	GENCODE.v47vsM7020
ENSG00000263307.3	lncRNA	ENSMUSG00000097537.5	lncRNA	one-to-one	GENCODE.v47vsM7021
ENSG00000237879.3	lncRNA	ENSMUSG00000107271.5	lncRNA	one-to-many	GENCODE.v47vsM7022
ENSG00000224729.7	lncRNA	ENSMUSG00000106617.2	lncRNA	one-to-many	GENCODE.v47vsM7023
ENSG00000273093.1	lncRNA	ENSMUSG00000097448.3	lncRNA	many-to-many	GENCODE.v47vsM7024
ENSG00000301244.1	lncRNA	ENSMUSG00000102820.3	lncRNA	many-to-many	GENCODE.v47vsM7025
ENSG00000286089.1	lncRNA	ENSMUSG00000106776.2	lncRNA	many-to-many	GENCODE.v47vsM7026
ENSG00000295793.1	lncRNA	ENSMUSG00000131603.1	lncRNA	one-to-many	GENCODE.v47vsM7027
ENSG00000187621.17	lncRNA	ENSMUSG00000140451.1	lncRNA	many-to-many	GENCODE.v47vsM7028
ENSG00000302696.1	lncRNA	ENSMUSG00000093682.2	lncRNA	one-to-half	GENCODE.v47vsM7029
ENSG00000305516.1	lncRNA	ENSMUSG00000087168.3	lncRNA	many-to-many	GENCODE.v47vsM7030
ENSG00000230490.5	lncRNA	ENSMUSG00000054622.7	lncRNA	one-to-many	GENCODE.v47vsM7031
ENSG00000303445.1	lncRNA	ENSMUSG00000120923.2	lncRNA	one-to-many	GENCODE.v47vsM7032
ENSG00000300446.1	lncRNA	ENSMUSG00000127630.1	lncRNA	many-to-many	GENCODE.v47vsM7033
